country,date,source,generation_gwh
United Kingdom,2024-08-01T00:00:00Z,Biomass,1511.9516666666666
United Kingdom,2024-08-01T00:00:00Z,Gas,3512.2769166666667
United Kingdom,2024-08-01T00:00:00Z,Hydro,418.34324999999995
United Kingdom,2024-08-01T00:00:00Z,Nuclear,3868.4914166666663
United Kingdom,2024-08-01T00:00:00Z,Solar,1626.9590230945
United Kingdom,2024-08-01T00:00:00Z,Wind,5238.954333333333
United Kingdom,2024-09-01T00:00:00Z,Biomass,1732.2692499999998
United Kingdom,2024-09-01T00:00:00Z,Gas,5304.105583333333
United Kingdom,2024-09-01T00:00:00Z,Hydro,380.3555833333333
United Kingdom,2024-09-01T00:00:00Z,Nuclear,3392.7761666666665
United Kingdom,2024-09-01T00:00:00Z,Solar,1077.40325169025
United Kingdom,2024-09-01T00:00:00Z,Wind,4317.35525
United Kingdom,2024-10-01T00:00:00Z,Biomass,1793.6074166666665
United Kingdom,2024-10-01T00:00:00Z,Gas,6713.782583333333
United Kingdom,2024-10-01T00:00:00Z,Hydro,365.24491666666665
United Kingdom,2024-10-01T00:00:00Z,Nuclear,2960.3231666666666
United Kingdom,2024-10-01T00:00:00Z,Solar,779.4826081556666
United Kingdom,2024-10-01T00:00:00Z,Wind,5617.191666666667
United Kingdom,2024-11-01T00:00:00Z,Biomass,1811.0545
United Kingdom,2024-11-01T00:00:00Z,Gas,9508.426916666667
United Kingdom,2024-11-01T00:00:00Z,Hydro,362.8943333333333
United Kingdom,2024-11-01T00:00:00Z,Nuclear,3021.4406666666664
United Kingdom,2024-11-01T00:00:00Z,Solar,347.00088625725
United Kingdom,2024-11-01T00:00:00Z,Wind,5282.662166666666
United Kingdom,2024-12-01T00:00:00Z,Biomass,1459.1759166666666
United Kingdom,2024-12-01T00:00:00Z,Gas,7482.183416666667
United Kingdom,2024-12-01T00:00:00Z,Hydro,742.6249166666666
United Kingdom,2024-12-01T00:00:00Z,Nuclear,3042.77825
United Kingdom,2024-12-01T00:00:00Z,Solar,213.400341764
United Kingdom,2024-12-01T00:00:00Z,Wind,7841.19525
United Kingdom,2025-01-01T00:00:00Z,Biomass,1813.9206666666666
United Kingdom,2025-01-01T00:00:00Z,Gas,10883.728583333334
United Kingdom,2025-01-01T00:00:00Z,Hydro,642.3900833333333
United Kingdom,2025-01-01T00:00:00Z,Nuclear,3265.570083333333
United Kingdom,2025-01-01T00:00:00Z,Solar,414.88732158716664
United Kingdom,2025-01-01T00:00:00Z,Wind,6093.269166666666
United Kingdom,2025-02-01T00:00:00Z,Biomass,1778.5175833333333
United Kingdom,2025-02-01T00:00:00Z,Gas,8234.112416666667
United Kingdom,2025-02-01T00:00:00Z,Hydro,487.19775
United Kingdom,2025-02-01T00:00:00Z,Nuclear,2969.9291666666663
United Kingdom,2025-02-01T00:00:00Z,Solar,568.4930722664167
United Kingdom,2025-02-01T00:00:00Z,Wind,6386.060333333333
United Kingdom,2025-03-01T00:00:00Z,Biomass,1055.3573333333334
United Kingdom,2025-03-01T00:00:00Z,Gas,6786.319416666666
United Kingdom,2025-03-01T00:00:00Z,Hydro,387.9745833333333
United Kingdom,2025-03-01T00:00:00Z,Nuclear,2529.5533333333333
United Kingdom,2025-03-01T00:00:00Z,Solar,1331.9853022329166
United Kingdom,2025-03-01T00:00:00Z,Wind,4990.229333333333
United Kingdom,2025-04-01T00:00:00Z,Biomass,1598.4880833333332
United Kingdom,2025-04-01T00:00:00Z,Gas,5717.12725
United Kingdom,2025-04-01T00:00:00Z,Hydro,190.76725
United Kingdom,2025-04-01T00:00:00Z,Nuclear,2873.6565
United Kingdom,2025-04-01T00:00:00Z,Solar,2114.226243195
United Kingdom,2025-04-01T00:00:00Z,Wind,3881.4719166666664
United Kingdom,2025-05-01T00:00:00Z,Biomass,1541.6433333333332
United Kingdom,2025-05-01T00:00:00Z,Gas,4441.712333333333
United Kingdom,2025-05-01T00:00:00Z,Hydro,168.11358333333334
United Kingdom,2025-05-01T00:00:00Z,Nuclear,3327.8067499999997
United Kingdom,2025-05-01T00:00:00Z,Solar,2436.5551321779167
United Kingdom,2025-05-01T00:00:00Z,Wind,4669.059666666666
United Kingdom,2025-06-01T00:00:00Z,Biomass,1480.7954166666666
United Kingdom,2025-06-01T00:00:00Z,Gas,3863.955
United Kingdom,2025-06-01T00:00:00Z,Hydro,227.74733333333333
United Kingdom,2025-06-01T00:00:00Z,Nuclear,3192.9874166666664
United Kingdom,2025-06-01T00:00:00Z,Solar,2284.23164971
United Kingdom,2025-06-01T00:00:00Z,Wind,5407.7085
United Kingdom,2025-07-01T00:00:00Z,Biomass,1751.9901666666665
United Kingdom,2025-07-01T00:00:00Z,Gas,5279.948083333333
United Kingdom,2025-07-01T00:00:00Z,Hydro,241.56824999999998
United Kingdom,2025-07-01T00:00:00Z,Nuclear,3140.916833333333
United Kingdom,2025-07-01T00:00:00Z,Solar,2250.2717682806665
United Kingdom,2025-07-01T00:00:00Z,Wind,3259.7590833333334
United Kingdom,2025-08-01T00:00:00Z,Biomass,1631.1890833333332
United Kingdom,2025-08-01T00:00:00Z,Gas,4981.144166666667
United Kingdom,2025-08-01T00:00:00Z,Hydro,252.87141666666665
United Kingdom,2025-08-01T00:00:00Z,Nuclear,2348.0711666666666
United Kingdom,2025-08-01T00:00:00Z,Solar,2079.3713805112498
United Kingdom,2025-08-01T00:00:00Z,Wind,4372.885249999999
United Kingdom,2025-09-01T00:00:00Z,Biomass,1599.0086666666666
United Kingdom,2025-09-01T00:00:00Z,Gas,4855.7175
United Kingdom,2025-09-01T00:00:00Z,Hydro,334.02675
United Kingdom,2025-09-01T00:00:00Z,Nuclear,2103.5800833333333
United Kingdom,2025-09-01T00:00:00Z,Solar,1563.5615337324998
United Kingdom,2025-09-01T00:00:00Z,Wind,6305.836916666666
United Kingdom,2025-10-01T00:00:00Z,Biomass,1434.9720833333333
United Kingdom,2025-10-01T00:00:00Z,Gas,7082.714333333332
United Kingdom,2025-10-01T00:00:00Z,Hydro,451.25666666666666
United Kingdom,2025-10-01T00:00:00Z,Nuclear,2531.6299166666663
United Kingdom,2025-10-01T00:00:00Z,Solar,781.0665005678333
United Kingdom,2025-10-01T00:00:00Z,Wind,6619.649083333333
United Kingdom,2025-11-01T00:00:00Z,Biomass,2139.7379166666665
United Kingdom,2025-11-01T00:00:00Z,Gas,7198.391166666666
United Kingdom,2025-11-01T00:00:00Z,Hydro,579.0574166666667
United Kingdom,2025-11-01T00:00:00Z,Nuclear,2666.6209999999996
United Kingdom,2025-11-01T00:00:00Z,Solar,538.2117601043333
United Kingdom,2025-11-01T00:00:00Z,Wind,7911.795499999999
United Kingdom,2025-12-01T00:00:00Z,Biomass,1829.3275833333332
United Kingdom,2025-12-01T00:00:00Z,Gas,6828.859083333333
United Kingdom,2025-12-01T00:00:00Z,Hydro,669.4594999999999
United Kingdom,2025-12-01T00:00:00Z,Nuclear,2752.5211666666664
United Kingdom,2025-12-01T00:00:00Z,Solar,362.86806958899996
United Kingdom,2025-12-01T00:00:00Z,Wind,8260.3475
